url,name,price,rating,reviews,manufacturer,asin
https://www.amazon.in/Backpack-Toddler-Animal-Cartoon-Travel/dp/B09H3H3898/ref=sxin_25_trfob_5_B09H3H3898?content-id=amzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee%3Aamzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09H3H3898&pd_rd_r=a4d1c0b7-a852-4bb7-b1b7-ad0f9276306c&pd_rd_w=53IYI&pd_rd_wg=RL80x&pf_rd_p=663389f5-ce48-431d-bf46-d5a988f9fcee&pf_rd_r=KVGWJ6K1SGKVCSV7ZYDR&qid=1675394352&sprefix=ba%2Caps%2C283&sr=1-6-cc7a04fe-cc55-42ad-b883-1b910070c86a,blue tree 10 ltrs (5 Cms)Backpack(Rider01_Yellow),₹298,4.0 out of 5 stars,61 ratings,Vancouver Store,B09H3H3898
https://www.amazon.in/Backpack-Toddler-Animal-Cartoon-Red-Stawberry/dp/B089WFG3BK/ref=sxin_25_trfob_6_B089WFG3BK?content-id=amzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee%3Aamzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B089WFG3BK&pd_rd_r=a4d1c0b7-a852-4bb7-b1b7-ad0f9276306c&pd_rd_w=53IYI&pd_rd_wg=RL80x&pf_rd_p=663389f5-ce48-431d-bf46-d5a988f9fcee&pf_rd_r=KVGWJ6K1SGKVCSV7ZYDR&qid=1675394352&sprefix=ba%2Caps%2C283&sr=1-7-cc7a04fe-cc55-42ad-b883-1b910070c86a,blue tree 15 ltrs (38 Cms) backpack(INVALID DATA_red),₹278,4.0 out of 5 stars,218 ratings,Vancouver Store,B089WFG3BK
https://www.amazon.in/Blue-Tree-Synthetic-Cartton-Minnie/dp/B07CXXYQ5X/ref=sxin_25_trfob_7_B07CXXYQ5X?content-id=amzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee%3Aamzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B07CXXYQ5X&pd_rd_r=a4d1c0b7-a852-4bb7-b1b7-ad0f9276306c&pd_rd_w=53IYI&pd_rd_wg=RL80x&pf_rd_p=663389f5-ce48-431d-bf46-d5a988f9fcee&pf_rd_r=KVGWJ6K1SGKVCSV7ZYDR&qid=1675394352&sprefix=ba%2Caps%2C283&sr=1-8-cc7a04fe-cc55-42ad-b883-1b910070c86a,blue tree 10 ltrs (35 Cms) backpack(VS-Items-3_pink),₹299,4.0 out of 5 stars,663 ratings,7 May 2018,Vancouver Store
https://www.amazon.in/Martucci-Casual-Travelling-Laptop-Backpack/dp/B088B4P6ZW/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1675394352&sprefix=ba%2Caps%2C283&sr=8-14,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black),₹565,4.0 out of 5 stars,"6,987 ratings",Martucci,B088B4P6ZW
https://www.amazon.in/Skybags-Polypropylene-Cms-Travel-DFACN1BLU_Blue/dp/B0B6CH21F9/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1675394352&sprefix=ba%2Caps%2C283&sr=8-15,Skybags Polypropylene 46 Cms Travel Bag(DFACN1BLU_Blue),₹658,4.0 out of 5 stars,23 ratings,"VIP Industries Ltd. DGP House, 5th Floor, 88C Old Prabhadevi Road, Mumbai 400025",B0B6CH21F9
https://www.amazon.in/ADISA-BP005-Weight-Casual-Backpack/dp/B07F3X45WZ/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1675394352&sprefix=ba%2Caps%2C283&sr=8-16,ADISA Light Weight Laptop Backpack 32 Ltrs,₹499,4.0 out of 5 stars,"5,547 ratings",ADISA,B07F3X45WZ
https://www.amazon.in/Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1675394352&sprefix=ba%2Caps%2C283&sr=8-17,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,₹849,3.9 out of 5 stars,"2,126 ratings",Amazing Bags,B09VCLZ3K4
https://www.amazon.in/Northzone-Waterproof-Backpack-Business-Dimensions/dp/B0BS6QQZYN/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1675394352&sprefix=ba%2Caps%2C283&sr=8-18,Northzone Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L,₹510,5.0 out of 5 stars,2 ratings,SHABA BAGS,B0BS6QQZYN
https://www.amazon.in/AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1675394352&sprefix=ba%2Caps%2C283&sr=8-19,"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather",₹999,3.9 out of 5 stars,710 ratings,AirCase,B07QN4KXWG
https://www.amazon.in/Bennett-Mystic-Shoulder-Messenger-Repellent/dp/B08X2T2M8G/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1675394352&sprefix=ba%2Caps%2C283&sr=8-20,Bennett™ Mystic Formal Business Briefcase Bag Crossbody Messenger College Bags For Men Women MacBook INoteBook ITablet Laptop Upto 15.6 Inch | Handbags with Shoulder Straps (Blue) 6 Months Warranty,₹512,4.1 out of 5 stars,"4,860 ratings",,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODU2NjA5MDE4ODcxMTA0OjE2NzUzOTQzNTI6c3BfYnRmOjIwMTA3NTk1NzIyMzk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB08BYQZYYC%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675394352%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),"₹1,424",4.3 out of 5 stars,"7,643 ratings",,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODU2NjA5MDE4ODcxMTA0OjE2NzUzOTQzNTI6c3BfYnRmOjIwMTA5NjY4NjI3NDk4OjowOjo&url=%2FCasual-Waterproof-Backpack-College-Business%2Fdp%2FB09WJ16LPN%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675394352%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,LOOKMUSTER (15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,₹599,3.4 out of 5 stars,3 ratings,ABU GROUP OF INDUSTRIES,B09WJ16LPN
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjg3NzAxODIxNDMzOTI1OjE2NzUzOTQzNTY6c3BfYXRmOjIwMTA3NTYxNjY3MTk4OjowOjo&url=%2FAnti-Theft-Faux-Leather-Black%2Fdp%2FB08WLS5XBP%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675394356%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,Anti Theft Faux Leather,₹499,3.9 out of 5 stars,51 ratings,WE MANUFACTURE ALL KINDS OF BAGS FOR MORE DETAIL CONTACT- 7488730511,B08WLS5XBP
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjg3NzAxODIxNDMzOTI1OjE2NzUzOTQzNTY6c3BfYXRmOjIwMTA0MTQwMjYzNjk4OjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675394356%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",₹998,3.9 out of 5 stars,684 ratings,3 March 2017,Backpack International Pvt Ltd
https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1675394356&sprefix=ba%2Caps%2C283&sr=8-3,American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK),"₹1,299",4.1 out of 5 stars,"51,370 ratings",,
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1675394356&sprefix=ba%2Caps%2C283&sr=8-4,Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),₹565,4.3 out of 5 stars,"9,226 ratings",,
https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1675394356&sprefix=ba%2Caps%2C283&sr=8-5,Skybags Brat Black 46 Cms Casual Backpack,₹669,4.1 out of 5 stars,"3,368 ratings",VIP Industries Ltd,B08Z1HHHTD
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1675394356&sprefix=ba%2Caps%2C283&sr=8-6,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),₹499,3.9 out of 5 stars,462 ratings,ADISA,B09TPX22NF
https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B29F66W/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1675394356&sprefix=ba%2Caps%2C283&sr=8-7,"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping",₹699,3.9 out of 5 stars,"2,184 ratings",Safari Industries,B09B29F66W
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1675394356&sprefix=ba%2Caps%2C283&sr=8-8,"Wesley Unisex Milestone Casual Waterproof Laptop Office School College Business Travel Backpack 25 L (Dimensions: 12.5x18 inches) (Compatible with 15.6 inch laptops), Navy Blue",₹498,4.3 out of 5 stars,"12,103 ratings",,
https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1675394356&sprefix=ba%2Caps%2C283&sr=8-9,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)",₹349,4.1 out of 5 stars,"7,630 ratings",,
https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1675394356&sprefix=ba%2Caps%2C283&sr=8-10,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,₹889,4.3 out of 5 stars,"5,318 ratings",20 December 2018,Fur Jaden
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjg3NzAxODIxNDMzOTI1OjE2NzUzOTQzNTY6c3BfbXRmOjIwMDgyMzk3MjEzODk4OjowOjo&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675394356%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),₹599,3.7 out of 5 stars,33 ratings,B0BH8S9QGH,ANTI-01
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjg3NzAxODIxNDMzOTI1OjE2NzUzOTQzNTY6c3BfbXRmOjIwMDkxNzAyMDkyOTk4OjowOjo&url=%2FChris-Kate-Resistant-Polyester-Compartment%2Fdp%2FB0BKZLJZVF%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675394356%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Chris & Kate Grey Khadi Water Resistant Polyester Backpack for School | College | Office Use With Laptop Compartment,₹649,5.0 out of 5 stars,1 rating,B0BKZLJZVF,"CKB_520, 521, 522"
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1675394356&sprefix=ba%2Caps%2C283&sr=8-13,"TRUE HUMAN® Emperor Anti-Theft backpack With USB charging Port and anti -theft back pocket Laptop bag ,office bag ,college bags,travel bag ( legend )",₹699,3.7 out of 5 stars,"1,702 ratings",B09QJ7ZF2Y,LEGEND-1
https://www.amazon.in/Kuber-Industries-Handcrafted-Embroidered-Handbag/dp/B082VDVJGM/ref=sxin_24?asc_contentid=amzn1.osa.0538446c-4d65-4d18-896a-0a51a79ab27a.A21TJRUUN4KGV.en_IN&asc_contenttype=article&ascsubtag=amzn1.osa.0538446c-4d65-4d18-896a-0a51a79ab27a.A21TJRUUN4KGV.en_IN&content-id=amzn1.sym.feb2b32b-0085-4665-973c-36b431684408%3Aamzn1.sym.feb2b32b-0085-4665-973c-36b431684408&creativeASIN=B082VDVJGM&crid=2M096C61O4MLT&cv_ct_cx=bags&cv_ct_id=amzn1.osa.0538446c-4d65-4d18-896a-0a51a79ab27a.A21TJRUUN4KGV.en_IN&cv_ct_pg=search&cv_ct_we=asin&cv_ct_wn=osp-single-source-pecos-desktop&keywords=bags&linkCode=oas&pd_rd_i=B082VDVJGM&pd_rd_r=4e1db1b6-c544-4204-91ee-e4a9341f2411&pd_rd_w=pCdUS&pd_rd_wg=qe1f0&pf_rd_p=feb2b32b-0085-4665-973c-36b431684408&pf_rd_r=JMG6XAC26NT3462XH685&qid=1675394356&sprefix=ba%2Caps%2C283&sr=1-1-c84eb971-91f2-4a4d-acce-811265c24254&tag=idivaosp-21,Kuber Industries Women's Handkerchief Set (Cream),₹312.,3.8 out of 5 stars,472 ratings,,
https://www.amazon.in/Fiesto-Fashion-Womens-Handbag-FIESTO33_Blue/dp/B082Z33ZDS/ref=sxin_24?asc_contentid=amzn1.osa.0538446c-4d65-4d18-896a-0a51a79ab27a.A21TJRUUN4KGV.en_IN&asc_contenttype=article&ascsubtag=amzn1.osa.0538446c-4d65-4d18-896a-0a51a79ab27a.A21TJRUUN4KGV.en_IN&content-id=amzn1.sym.feb2b32b-0085-4665-973c-36b431684408%3Aamzn1.sym.feb2b32b-0085-4665-973c-36b431684408&creativeASIN=B082Z33ZDS&crid=2M096C61O4MLT&cv_ct_cx=bags&cv_ct_id=amzn1.osa.0538446c-4d65-4d18-896a-0a51a79ab27a.A21TJRUUN4KGV.en_IN&cv_ct_pg=search&cv_ct_we=asin&cv_ct_wn=osp-single-source-pecos-desktop&keywords=bags&linkCode=oas&pd_rd_i=B082Z33ZDS&pd_rd_r=4e1db1b6-c544-4204-91ee-e4a9341f2411&pd_rd_w=pCdUS&pd_rd_wg=qe1f0&pf_rd_p=feb2b32b-0085-4665-973c-36b431684408&pf_rd_r=JMG6XAC26NT3462XH685&qid=1675394356&sprefix=ba%2Caps%2C283&sr=1-2-c84eb971-91f2-4a4d-acce-811265c24254&tag=idivaosp-21,Fiesto Fashion PU Leather Handbags With Sling Bag For Women Large Shoulder Tote Purse Top Handle Satchel (Combo Of 3),₹615,3.9 out of 5 stars,"4,073 ratings",Fiesto Fashion,B082Z33ZDS
https://www.amazon.in/ADISA-women-girls-black-embroided/dp/B08RWBP3H2/ref=sxin_24?asc_contentid=amzn1.osa.0538446c-4d65-4d18-896a-0a51a79ab27a.A21TJRUUN4KGV.en_IN&asc_contenttype=article&ascsubtag=amzn1.osa.0538446c-4d65-4d18-896a-0a51a79ab27a.A21TJRUUN4KGV.en_IN&content-id=amzn1.sym.feb2b32b-0085-4665-973c-36b431684408%3Aamzn1.sym.feb2b32b-0085-4665-973c-36b431684408&creativeASIN=B08RWBP3H2&crid=2M096C61O4MLT&cv_ct_cx=bags&cv_ct_id=amzn1.osa.0538446c-4d65-4d18-896a-0a51a79ab27a.A21TJRUUN4KGV.en_IN&cv_ct_pg=search&cv_ct_we=asin&cv_ct_wn=osp-single-source-pecos-desktop&keywords=bags&linkCode=oas&pd_rd_i=B08RWBP3H2&pd_rd_r=4e1db1b6-c544-4204-91ee-e4a9341f2411&pd_rd_w=pCdUS&pd_rd_wg=qe1f0&pf_rd_p=feb2b32b-0085-4665-973c-36b431684408&pf_rd_r=JMG6XAC26NT3462XH685&qid=1675394356&sprefix=ba%2Caps%2C283&sr=1-3-c84eb971-91f2-4a4d-acce-811265c24254&tag=idivaosp-21,ADISA women girls embroided sling bag,₹495,4.2 out of 5 stars,"1,412 ratings",ADISA,B08RWBP3H2
https://www.amazon.in/Lapis-Lupo-Flower-Embroidery-Handbag/dp/B07RXYSJHF/ref=sxin_24?asc_contentid=amzn1.osa.0538446c-4d65-4d18-896a-0a51a79ab27a.A21TJRUUN4KGV.en_IN&asc_contenttype=article&ascsubtag=amzn1.osa.0538446c-4d65-4d18-896a-0a51a79ab27a.A21TJRUUN4KGV.en_IN&content-id=amzn1.sym.feb2b32b-0085-4665-973c-36b431684408%3Aamzn1.sym.feb2b32b-0085-4665-973c-36b431684408&creativeASIN=B07RXYSJHF&crid=2M096C61O4MLT&cv_ct_cx=bags&cv_ct_id=amzn1.osa.0538446c-4d65-4d18-896a-0a51a79ab27a.A21TJRUUN4KGV.en_IN&cv_ct_pg=search&cv_ct_we=asin&cv_ct_wn=osp-single-source-pecos-desktop&keywords=bags&linkCode=oas&pd_rd_i=B07RXYSJHF&pd_rd_r=4e1db1b6-c544-4204-91ee-e4a9341f2411&pd_rd_w=pCdUS&pd_rd_wg=qe1f0&pf_rd_p=feb2b32b-0085-4665-973c-36b431684408&pf_rd_r=JMG6XAC26NT3462XH685&qid=1675394356&sprefix=ba%2Caps%2C283&sr=1-4-c84eb971-91f2-4a4d-acce-811265c24254&tag=idivaosp-21,Lapis O Lupo Women Vegan Leather Handbags Flower Embroidered Bags Fashion Satchel Bags Top Handle,"₹1,039",4.2 out of 5 stars,"3,600 ratings",Coalescent India,B07RXYSJHF
https://www.amazon.in/Blue-Tree-Backpack-Cartoon-Spiderman/dp/B097NH6X4C/ref=sxin_25_trfob_0_B097NH6X4C?content-id=amzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee%3Aamzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B097NH6X4C&pd_rd_r=4e1db1b6-c544-4204-91ee-e4a9341f2411&pd_rd_w=dV7Bc&pd_rd_wg=qe1f0&pf_rd_p=663389f5-ce48-431d-bf46-d5a988f9fcee&pf_rd_r=JMG6XAC26NT3462XH685&qid=1675394356&sprefix=ba%2Caps%2C283&sr=1-1-cc7a04fe-cc55-42ad-b883-1b910070c86a,Blue Tree Kids School Bag Soft Plush Backpack Cartoon Bags Mini Travel Bag for for Girls Boys Toddler Baby Konggi Rabbit & Spiderman,₹448,4.2 out of 5 stars,7 ratings,,
https://www.amazon.in/School-Backpack-Cartoon-Travel-Toddler/dp/B08WWG91Q3/ref=sxin_25_trfob_1_B08WWG91Q3?content-id=amzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee%3Aamzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08WWG91Q3&pd_rd_r=4e1db1b6-c544-4204-91ee-e4a9341f2411&pd_rd_w=dV7Bc&pd_rd_wg=qe1f0&pf_rd_p=663389f5-ce48-431d-bf46-d5a988f9fcee&pf_rd_r=JMG6XAC26NT3462XH685&qid=1675394356&sprefix=ba%2Caps%2C283&sr=1-2-cc7a04fe-cc55-42ad-b883-1b910070c86a,Blue Tree Kids School Bag Soft Plush Backpack Combo Cartoon Bags Mini Travel Bag for for Girls Boys Toddler Baby (Pack of 2),₹448,4.0 out of 5 stars,4 ratings,,
https://www.amazon.in/Blue-Tree-Velvet-Spiderman-School/dp/B07HLYW3FF/ref=sxin_25_trfob_2_B07HLYW3FF?content-id=amzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee%3Aamzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B07HLYW3FF&pd_rd_r=4e1db1b6-c544-4204-91ee-e4a9341f2411&pd_rd_w=dV7Bc&pd_rd_wg=qe1f0&pf_rd_p=663389f5-ce48-431d-bf46-d5a988f9fcee&pf_rd_r=JMG6XAC26NT3462XH685&qid=1675394356&sprefix=ba%2Caps%2C283&sr=1-3-cc7a04fe-cc55-42ad-b883-1b910070c86a,Blue Tree 10 LTR Velvet School Backpack,₹339,4.0 out of 5 stars,"1,044 ratings",23 September 2018,Blue Tree
https://www.amazon.in/MosQuick%C2%AE-Drawstring-Organizing-Stationery-multipurpose/dp/B09SB5DP5Y/ref=sxin_25_trfob_3_B09SB5DP5Y?content-id=amzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee%3Aamzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09SB5DP5Y&pd_rd_r=4e1db1b6-c544-4204-91ee-e4a9341f2411&pd_rd_w=dV7Bc&pd_rd_wg=qe1f0&pf_rd_p=663389f5-ce48-431d-bf46-d5a988f9fcee&pf_rd_r=JMG6XAC26NT3462XH685&qid=1675394356&sprefix=ba%2Caps%2C283&sr=1-4-cc7a04fe-cc55-42ad-b883-1b910070c86a,"MosQuick® Clear large Drawstring Bags Clear Plastic Travel Bags, Travel Garments Organizing Storage Plastic Bags ,Shoe bags , Stationery Bag,multipurpose bag - Translucent",₹399,4.3 out of 5 stars,46 ratings,B09SB5DP5Y,Draw String Bag 30x40 set of 10
https://www.amazon.in/Amazon-Brand-Solimo-so_flingyrqba_6-Gym/dp/B084DQ182R/ref=sxin_25_trfob_4_B084DQ182R?content-id=amzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee%3Aamzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B084DQ182R&pd_rd_r=4e1db1b6-c544-4204-91ee-e4a9341f2411&pd_rd_w=dV7Bc&pd_rd_wg=qe1f0&pf_rd_p=663389f5-ce48-431d-bf46-d5a988f9fcee&pf_rd_r=JMG6XAC26NT3462XH685&qid=1675394356&sprefix=ba%2Caps%2C283&sr=1-5-cc7a04fe-cc55-42ad-b883-1b910070c86a,Amazon Brand - Solimo Polyester Duffel Gym Bag with Shoe Compartment,₹549,4.3 out of 5 stars,92 ratings,,
https://www.amazon.in/Backpack-Toddler-Animal-Cartoon-Travel/dp/B09H3H3898/ref=sxin_25_trfob_5_B09H3H3898?content-id=amzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee%3Aamzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09H3H3898&pd_rd_r=4e1db1b6-c544-4204-91ee-e4a9341f2411&pd_rd_w=dV7Bc&pd_rd_wg=qe1f0&pf_rd_p=663389f5-ce48-431d-bf46-d5a988f9fcee&pf_rd_r=JMG6XAC26NT3462XH685&qid=1675394356&sprefix=ba%2Caps%2C283&sr=1-6-cc7a04fe-cc55-42ad-b883-1b910070c86a,blue tree 10 ltrs (5 Cms)Backpack(Rider01_Yellow),₹298,4.0 out of 5 stars,61 ratings,Vancouver Store,B09H3H3898
https://www.amazon.in/Backpack-Toddler-Animal-Cartoon-Red-Stawberry/dp/B089WFG3BK/ref=sxin_25_trfob_6_B089WFG3BK?content-id=amzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee%3Aamzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B089WFG3BK&pd_rd_r=4e1db1b6-c544-4204-91ee-e4a9341f2411&pd_rd_w=dV7Bc&pd_rd_wg=qe1f0&pf_rd_p=663389f5-ce48-431d-bf46-d5a988f9fcee&pf_rd_r=JMG6XAC26NT3462XH685&qid=1675394356&sprefix=ba%2Caps%2C283&sr=1-7-cc7a04fe-cc55-42ad-b883-1b910070c86a,blue tree 15 ltrs (38 Cms) backpack(INVALID DATA_red),₹278,4.0 out of 5 stars,218 ratings,Vancouver Store,B089WFG3BK
https://www.amazon.in/Blue-Tree-Synthetic-Cartton-Minnie/dp/B07CXXYQ5X/ref=sxin_25_trfob_7_B07CXXYQ5X?content-id=amzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee%3Aamzn1.sym.663389f5-ce48-431d-bf46-d5a988f9fcee&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B07CXXYQ5X&pd_rd_r=4e1db1b6-c544-4204-91ee-e4a9341f2411&pd_rd_w=dV7Bc&pd_rd_wg=qe1f0&pf_rd_p=663389f5-ce48-431d-bf46-d5a988f9fcee&pf_rd_r=JMG6XAC26NT3462XH685&qid=1675394356&sprefix=ba%2Caps%2C283&sr=1-8-cc7a04fe-cc55-42ad-b883-1b910070c86a,blue tree 10 ltrs (35 Cms) backpack(VS-Items-3_pink),₹299,4.0 out of 5 stars,663 ratings,7 May 2018,Vancouver Store
https://www.amazon.in/Martucci-Casual-Travelling-Laptop-Backpack/dp/B088B4P6ZW/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1675394356&sprefix=ba%2Caps%2C283&sr=8-14,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black),₹565,4.0 out of 5 stars,"6,987 ratings",Martucci,B088B4P6ZW
https://www.amazon.in/ADISA-BP005-Weight-Casual-Backpack/dp/B07F3X45WZ/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1675394356&sprefix=ba%2Caps%2C283&sr=8-15,ADISA Light Weight Laptop Backpack 32 Ltrs,₹499,4.0 out of 5 stars,"5,547 ratings",ADISA,B07F3X45WZ
